VEMOACCOUNTNUMBER,VEMOCONTRACTNUMBER,ASOFDATE,STATUS,STATUS_GROUP,DAYSPASTDUE
10015525,1000011216,2020-11-30,Grace,Grace,0
10015525,1000011216,2020-12-31,Grace,Grace,0
10015525,1000011216,2021-01-31,Grace,Grace,0
10015525,1000011216,2021-02-28,Deferment,Post-Grace,0
10015525,1000011216,2021-03-31,Deferment,Post-Grace,0
10015525,1000011216,2021-04-30,Deferment,Post-Grace,0
10015525,1000011216,2021-05-31,Deferment,Post-Grace,0
10015525,1000011216,2021-06-30,Deferment,Post-Grace,0
10015525,1000011216,2021-07-31,Deferment,Post-Grace,0
10015525,1000011216,2021-08-31,Payment,Post-Grace,0
10015525,1000011216,2021-09-30,Deferment,Post-Grace,0
10015525,1000011216,2021-10-31,Deferment,Post-Grace,0
10015525,1000011216,2021-11-30,Deferment,Post-Grace,0
10015525,1000011216,2021-12-31,Deferment,Post-Grace,0
10015525,1000011216,2022-01-31,Deferment,Post-Grace,0
10015525,1000011216,2022-02-28,Deferment,Post-Grace,0
10015525,1000011216,2022-03-31,Deferment,Post-Grace,0
10015543,1000011235,2020-02-29,Fully Funded,In-School,0
10015543,1000011235,2020-03-31,Fully Funded,In-School,0
10015543,1000011235,2020-04-30,Fully Funded,In-School,0
10015543,1000011235,2020-05-31,Fully Funded,In-School,0
10015543,1000011235,2020-06-30,Fully Funded,In-School,0
10015543,1000011235,2020-07-31,Fully Funded,In-School,0
10015543,1000011235,2020-08-31,Fully Funded,In-School,0
10015543,1000011235,2020-09-30,Fully Funded,In-School,0
10015543,1000011235,2020-10-31,Fully Funded,In-School,0
10015543,1000011235,2020-11-30,Grace,Grace,0
10015543,1000011235,2020-12-31,Grace,Grace,0
10015543,1000011235,2021-01-31,Grace,Grace,0
10015543,1000011235,2021-02-28,Payment,Post-Grace,0
10015543,1000011235,2021-03-31,Payment,Post-Grace,30
10015543,1000011235,2021-04-30,Payment,Post-Grace,60
10015543,1000011235,2021-05-31,Deferment,Post-Grace,0
10015543,1000011235,2021-06-30,Deferment,Post-Grace,0
10015543,1000011235,2021-07-31,Deferment,Post-Grace,0
10015543,1000011235,2021-08-31,Deferment,Post-Grace,0
10015543,1000011235,2021-09-30,Deferment,Post-Grace,0
10015543,1000011235,2021-10-31,Deferment,Post-Grace,0
10015543,1000011235,2021-11-30,Payment,Post-Grace,0
10015543,1000011235,2021-12-31,Payment,Post-Grace,30
10015543,1000011235,2022-01-31,Deferment,Post-Grace,0
10015543,1000011235,2022-02-28,Deferment,Post-Grace,0
10015543,1000011235,2022-03-31,Deferment,Post-Grace,0
10015547,1000011242,2019-11-30,Fully Funded,In-School,0
10015547,1000011242,2019-12-31,Fully Funded,In-School,0
10015547,1000011242,2020-01-31,Fully Funded,In-School,0
10015547,1000011242,2020-02-29,Fully Funded,In-School,0
10015547,1000011242,2020-03-31,Fully Funded,In-School,0
10015547,1000011242,2020-04-30,Fully Funded,In-School,0
10015547,1000011242,2020-05-31,Grace,Grace,0
10015547,1000011242,2020-06-30,Grace,Grace,0
10015547,1000011242,2020-07-31,Grace,Grace,0
10015547,1000011242,2020-08-31,Payment,Post-Grace,0
10015547,1000011242,2020-09-30,Payment,Post-Grace,29
10015547,1000011242,2020-10-31,Payment,Post-Grace,60
10015547,1000011242,2020-11-30,Payment,Post-Grace,90
10015547,1000011242,2020-12-31,Payment,Post-Grace,121
10015547,1000011242,2021-01-31,Payment,Post-Grace,152
10015547,1000011242,2021-02-28,Payment,Post-Grace,180
10015547,1000011242,2021-03-31,Payment,Post-Grace,211
10015547,1000011242,2021-04-30,Payment,Post-Grace,241
10015547,1000011242,2021-05-31,Payment,Post-Grace,272
10015547,1000011242,2021-06-30,Payment,Post-Grace,302
10015547,1000011242,2021-07-31,Deferment,Post-Grace,0
10015547,1000011242,2021-08-31,Deferment,Post-Grace,0
10015547,1000011242,2021-09-30,Deferment,Post-Grace,0
10015547,1000011242,2021-10-31,Payment,Post-Grace,0
10015547,1000011242,2021-11-30,Payment,Post-Grace,29
10015547,1000011242,2021-12-31,Payment,Post-Grace,60
10015547,1000011242,2022-01-31,Payment,Post-Grace,91
10015547,1000011242,2022-02-28,Payment,Post-Grace,119
10015547,1000011242,2022-03-31,Payment,Post-Grace,150
10015598,1000011293,2019-11-30,Fully Funded,In-School,0
10015598,1000011293,2019-12-31,Fully Funded,In-School,0
10015598,1000011293,2020-01-31,Fully Funded,In-School,0
10015598,1000011293,2020-02-29,Grace,Grace,0
10015598,1000011293,2020-03-31,Grace,Grace,0
10015598,1000011293,2020-04-30,Grace,Grace,0
10015598,1000011293,2020-05-31,Deferment,Post-Grace,0
10015598,1000011293,2020-06-30,Deferment,Post-Grace,0
10015598,1000011293,2020-07-31,Deferment,Post-Grace,0
10015598,1000011293,2020-08-31,Payment,Post-Grace,0
10015598,1000011293,2020-09-30,Deferment,Post-Grace,0
10015598,1000011293,2020-10-31,Deferment,Post-Grace,0
10015598,1000011293,2020-11-30,Deferment,Post-Grace,0
10015598,1000011293,2020-12-31,Payment,Post-Grace,0
10015598,1000011293,2021-01-31,Payment,Post-Grace,30
10015598,1000011293,2021-02-28,Deferment,Post-Grace,0
10015598,1000011293,2021-03-31,Deferment,Post-Grace,0
10015598,1000011293,2021-04-30,Deferment,Post-Grace,0
10015598,1000011293,2021-05-31,Deferment,Post-Grace,0
10015598,1000011293,2021-06-30,Payment,Post-Grace,0
10015598,1000011293,2021-07-31,Payment,Post-Grace,30
10015598,1000011293,2021-08-31,Payment,Post-Grace,61
10015598,1000011293,2021-09-30,Payment,Post-Grace,91
10015598,1000011293,2021-10-31,Payment,Post-Grace,122
10015598,1000011293,2021-11-30,Payment,Post-Grace,152
10015598,1000011293,2021-12-31,Payment,Post-Grace,183
10015598,1000011293,2022-01-31,Payment,Post-Grace,214
10015598,1000011293,2022-02-28,Payment,Post-Grace,242
10015598,1000011293,2022-03-31,Payment,Post-Grace,273
10015601,1000011295,2019-11-30,Fully Funded,In-School,0
10015601,1000011295,2019-12-31,Fully Funded,In-School,0
10015601,1000011295,2020-01-31,Fully Funded,In-School,0
10015601,1000011295,2020-02-29,Fully Funded,In-School,0
10015601,1000011295,2020-03-31,Fully Funded,In-School,0
10015601,1000011295,2020-04-30,Fully Funded,In-School,0
10015601,1000011295,2020-05-31,Grace,Grace,0
10015601,1000011295,2020-06-30,Grace,Grace,0
10015601,1000011295,2020-07-31,Grace,Grace,0
10015601,1000011295,2020-08-31,Payment,Post-Grace,0
10015601,1000011295,2020-09-30,Payment,Post-Grace,29
10015601,1000011295,2020-10-31,Payment,Post-Grace,60
10015601,1000011295,2020-11-30,Payment,Post-Grace,90
10015601,1000011295,2020-12-31,Payment,Post-Grace,121
10015601,1000011295,2021-01-31,Payment,Post-Grace,152
10015601,1000011295,2021-02-28,Payment,Post-Grace,180
10015601,1000011295,2021-03-31,Payment,Post-Grace,211
10015601,1000011295,2021-04-30,Payment,Post-Grace,241
10015601,1000011295,2021-05-31,Payment,Post-Grace,272
10015601,1000011295,2021-06-30,Payment,Post-Grace,302
10015601,1000011295,2021-07-31,Payment,Post-Grace,333
10015601,1000011295,2021-08-31,Payment,Post-Grace,364
10015601,1000011295,2021-09-30,Payment,Post-Grace,394
10015601,1000011295,2021-10-31,Payment,Post-Grace,425
10015601,1000011295,2021-11-30,Payment,Post-Grace,455
10015601,1000011295,2021-12-31,Payment,Post-Grace,486
10015601,1000011295,2022-01-31,Payment,Post-Grace,517
10015601,1000011295,2022-02-28,Payment,Post-Grace,545
10015601,1000011295,2022-03-31,Payment,Post-Grace,576
10015608,1000011303,2019-11-30,Fully Funded,In-School,0
10015608,1000011303,2019-12-31,Fully Funded,In-School,0
10015608,1000011303,2020-01-31,Fully Funded,In-School,0
10015608,1000011303,2020-02-29,Fully Funded,In-School,0
10015608,1000011303,2020-03-31,Fully Funded,In-School,0
10015608,1000011303,2020-04-30,Fully Funded,In-School,0
10015608,1000011303,2020-05-31,Fully Funded,In-School,0
10015608,1000011303,2020-06-30,Fully Funded,In-School,0
10015608,1000011303,2020-07-31,Fully Funded,In-School,0
10015608,1000011303,2020-08-31,Fully Funded,In-School,0
10015608,1000011303,2020-09-30,Fully Funded,In-School,0
10015608,1000011303,2020-10-31,Fully Funded,In-School,0
10015608,1000011303,2020-11-30,Fully Funded,In-School,0
10015608,1000011303,2020-12-31,Fully Funded,In-School,0
10015608,1000011303,2021-01-31,Fully Funded,In-School,0
10015608,1000011303,2021-02-28,Grace,Grace,0
10015608,1000011303,2021-03-31,Grace,Grace,0
10015608,1000011303,2021-04-30,Grace,Grace,0
10015608,1000011303,2021-05-31,Deferment,Post-Grace,0
10015608,1000011303,2021-06-30,Deferment,Post-Grace,0
10015608,1000011303,2021-07-31,Deferment,Post-Grace,0
10015608,1000011303,2021-08-31,Deferment,Post-Grace,0
10015608,1000011303,2021-09-30,Deferment,Post-Grace,0
10015608,1000011303,2021-10-31,Deferment,Post-Grace,0
10015608,1000011303,2021-11-30,Deferment,Post-Grace,0
10015608,1000011303,2021-12-31,Deferment,Post-Grace,0
10015608,1000011303,2022-01-31,Deferment,Post-Grace,0
10015608,1000011303,2022-02-28,Deferment,Post-Grace,0
10015608,1000011303,2022-03-31,Deferment,Post-Grace,0
10015612,1000011307,2019-11-30,Fully Funded,In-School,0
10015612,1000011307,2019-12-31,Fully Funded,In-School,0
10015612,1000011307,2020-01-31,Fully Funded,In-School,0
10015612,1000011307,2020-02-29,Fully Funded,In-School,0
10015612,1000011307,2020-03-31,Fully Funded,In-School,0
10015612,1000011307,2020-04-30,Fully Funded,In-School,0
10015612,1000011307,2020-05-31,Fully Funded,In-School,0
10015612,1000011307,2020-06-30,Fully Funded,In-School,0
10015612,1000011307,2020-07-31,Fully Funded,In-School,0
10015612,1000011307,2020-08-31,Fully Funded,In-School,0
10015612,1000011307,2020-09-30,Fully Funded,In-School,0
10015612,1000011307,2020-10-31,Fully Funded,In-School,0
10015612,1000011307,2020-11-30,Grace,Grace,0
10015612,1000011307,2020-12-31,Grace,Grace,0
10015612,1000011307,2021-01-31,Grace,Grace,0
10015612,1000011307,2021-02-28,Payment,Post-Grace,0
10015612,1000011307,2021-03-31,Deferment,Post-Grace,0
10015612,1000011307,2021-04-30,Deferment,Post-Grace,0
10015612,1000011307,2021-05-31,Deferment,Post-Grace,0
10015612,1000011307,2021-06-30,Deferment,Post-Grace,0
10015612,1000011307,2021-07-31,Deferment,Post-Grace,0
10015612,1000011307,2021-08-31,Deferment,Post-Grace,0
10015612,1000011307,2021-09-30,Deferment,Post-Grace,0
10015612,1000011307,2021-10-31,Deferment,Post-Grace,0
10015612,1000011307,2021-11-30,Deferment,Post-Grace,0
10015612,1000011307,2021-12-31,Deferment,Post-Grace,0
10015612,1000011307,2022-01-31,Deferment,Post-Grace,0
10015612,1000011307,2022-02-28,Deferment,Post-Grace,0
10015612,1000011307,2022-03-31,Deferment,Post-Grace,0
10015619,1000011314,2020-03-31,Fully Funded,In-School,0
10015619,1000011314,2020-04-30,Fully Funded,In-School,0
10015619,1000011314,2020-05-31,Fully Funded,In-School,0
10015619,1000011314,2020-06-30,Fully Funded,In-School,0
10015619,1000011314,2020-07-31,Fully Funded,In-School,0
10015619,1000011314,2020-08-31,Grace,Grace,0
10015619,1000011314,2020-09-30,Payment,Post-Grace,0
10015619,1000011314,2020-10-31,Payment,Post-Grace,30
10015619,1000011314,2020-11-30,Payment,Post-Grace,60
10015619,1000011314,2020-12-31,Payment,Post-Grace,91
10015619,1000011314,2021-01-31,Payment,Post-Grace,122
10015619,1000011314,2021-02-28,Payment,Post-Grace,150
10015619,1000011314,2021-03-31,Payment,Post-Grace,181
10015619,1000011314,2021-04-30,Payment,Post-Grace,211
10015619,1000011314,2021-05-31,Payment,Post-Grace,242
10015619,1000011314,2021-06-30,Payment,Post-Grace,272
10015619,1000011314,2021-07-31,Payment,Post-Grace,303
10015619,1000011314,2021-08-31,Payment,Post-Grace,334
10015619,1000011314,2021-09-30,Payment,Post-Grace,364
10015619,1000011314,2021-10-31,Payment,Post-Grace,395
10015619,1000011314,2021-11-30,Payment,Post-Grace,425
10015619,1000011314,2021-12-31,Payment,Post-Grace,456
10015619,1000011314,2022-01-31,Payment,Post-Grace,487
10015619,1000011314,2022-02-28,Payment,Post-Grace,515
10015619,1000011314,2022-03-31,Payment,Post-Grace,546
10015631,1000011329,2019-11-30,Fully Funded,In-School,0
10015631,1000011329,2019-12-31,Fully Funded,In-School,0
10015631,1000011329,2020-01-31,Fully Funded,In-School,0
10015631,1000011329,2020-02-29,Fully Funded,In-School,0
10015631,1000011329,2020-03-31,Fully Funded,In-School,0
10015631,1000011329,2020-04-30,Fully Funded,In-School,0
10015631,1000011329,2020-05-31,Fully Funded,In-School,0
10015631,1000011329,2020-06-30,Fully Funded,In-School,0
10015631,1000011329,2020-07-31,Fully Funded,In-School,0
10015631,1000011329,2020-08-31,Fully Funded,In-School,0
10015631,1000011329,2020-09-30,Fully Funded,In-School,0
10015631,1000011329,2020-10-31,Fully Funded,In-School,0
10015631,1000011329,2020-11-30,Grace,Grace,0
10015631,1000011329,2020-12-31,Grace,Grace,0
10015631,1000011329,2021-01-31,Grace,Grace,0
10015631,1000011329,2021-02-28,Deferment,Post-Grace,0
10015631,1000011329,2021-03-31,Deferment,Post-Grace,0
10015631,1000011329,2021-04-30,Deferment,Post-Grace,0
10015631,1000011329,2021-05-31,Deferment,Post-Grace,0
10015631,1000011329,2021-06-30,Deferment,Post-Grace,0
10015631,1000011329,2021-07-31,Deferment,Post-Grace,0
10015631,1000011329,2021-08-31,Payment,Post-Grace,0
10015631,1000011329,2021-09-30,Payment,Post-Grace,29
10015631,1000011329,2021-10-31,Payment,Post-Grace,60
10015631,1000011329,2021-11-30,Payment,Post-Grace,90
10015631,1000011329,2021-12-31,Payment,Post-Grace,121
10015631,1000011329,2022-01-31,Deferment,Post-Grace,0
10015631,1000011329,2022-02-28,Deferment,Post-Grace,0
10015631,1000011329,2022-03-31,Deferment,Post-Grace,0
10015632,1000011325,2019-11-30,Fully Funded,In-School,0
10015632,1000011325,2019-12-31,Fully Funded,In-School,0
10015632,1000011325,2020-01-31,Fully Funded,In-School,0
10015632,1000011325,2020-02-29,Fully Funded,In-School,0
10015632,1000011325,2020-03-31,Fully Funded,In-School,0
10015632,1000011325,2020-04-30,Fully Funded,In-School,0
10015632,1000011325,2020-05-31,Fully Funded,In-School,0
10015632,1000011325,2020-06-30,Fully Funded,In-School,0
10015632,1000011325,2020-07-31,Fully Funded,In-School,0
10015632,1000011325,2020-08-31,Fully Funded,In-School,0
10015632,1000011325,2020-09-30,Fully Funded,In-School,0
10015632,1000011325,2020-10-31,Fully Funded,In-School,0
10015632,1000011325,2020-11-30,Grace,Grace,0
10015632,1000011325,2020-12-31,Grace,Grace,0
10015632,1000011325,2021-01-31,Grace,Grace,0
10015632,1000011325,2021-02-28,Deferment,Post-Grace,0
10015632,1000011325,2021-03-31,Deferment,Post-Grace,0
10015632,1000011325,2021-04-30,Deferment,Post-Grace,0
10015632,1000011325,2021-05-31,Deferment,Post-Grace,0
10015632,1000011325,2021-06-30,Deferment,Post-Grace,0
10015632,1000011325,2021-07-31,Deferment,Post-Grace,0
10015632,1000011325,2021-08-31,Payment,Post-Grace,0
10015632,1000011325,2021-09-30,Payment,Post-Grace,29
10015632,1000011325,2021-10-31,Payment,Post-Grace,60
10015632,1000011325,2021-11-30,Deferment,Post-Grace,0
10015632,1000011325,2021-12-31,Deferment,Post-Grace,0
10015632,1000011325,2022-01-31,Deferment,Post-Grace,0
10015632,1000011325,2022-02-28,Deferment,Post-Grace,0
10015632,1000011325,2022-03-31,Deferment,Post-Grace,0
10015640,1000011334,2019-11-30,Fully Funded,In-School,0
10015640,1000011334,2019-12-31,Fully Funded,In-School,0
10015640,1000011334,2020-01-31,Fully Funded,In-School,0
10015640,1000011334,2020-02-29,Fully Funded,In-School,0
10015640,1000011334,2020-03-31,Fully Funded,In-School,0
10015640,1000011334,2020-04-30,Fully Funded,In-School,0
10015640,1000011334,2020-05-31,Grace,Grace,0
10015640,1000011334,2020-06-30,Grace,Grace,0
10015640,1000011334,2020-07-31,Grace,Grace,0
10015640,1000011334,2020-08-31,Payment,Post-Grace,0
10015640,1000011334,2020-09-30,Payment,Post-Grace,29
10015640,1000011334,2020-10-31,Payment,Post-Grace,60
10015640,1000011334,2020-11-30,Payment,Post-Grace,90
10015640,1000011334,2020-12-31,Payment,Post-Grace,121
10015640,1000011334,2021-01-31,Payment,Post-Grace,152
10015640,1000011334,2021-02-28,Payment,Post-Grace,180
10015640,1000011334,2021-03-31,Payment,Post-Grace,211
10015640,1000011334,2021-04-30,Payment,Post-Grace,241
10015640,1000011334,2021-05-31,Payment,Post-Grace,272
10015640,1000011334,2021-06-30,Payment,Post-Grace,302
10015640,1000011334,2021-07-31,Payment,Post-Grace,333
10015640,1000011334,2021-08-31,Payment,Post-Grace,364
10015640,1000011334,2021-09-30,Payment,Post-Grace,394
10015640,1000011334,2021-10-31,Payment,Post-Grace,425
10015640,1000011334,2021-11-30,Payment,Post-Grace,455
10015640,1000011334,2021-12-31,Payment,Post-Grace,486
10015640,1000011334,2022-01-31,Payment,Post-Grace,517
10015640,1000011334,2022-02-28,Payment,Post-Grace,545
10015640,1000011334,2022-03-31,Payment,Post-Grace,576
10015657,1000011352,2019-11-30,Fully Funded,In-School,0
10015657,1000011352,2019-12-31,Fully Funded,In-School,0
10015657,1000011352,2020-01-31,Fully Funded,In-School,0
10015657,1000011352,2020-02-29,Fully Funded,In-School,0
10015657,1000011352,2020-03-31,Fully Funded,In-School,0
10015657,1000011352,2020-04-30,Fully Funded,In-School,0
10015657,1000011352,2020-05-31,Fully Funded,In-School,0
10015657,1000011352,2020-06-30,Grace,Grace,0
10015657,1000011352,2020-07-31,Grace,Grace,0
10015657,1000011352,2020-08-31,Grace,Grace,0
10015657,1000011352,2020-09-30,Deferment,Post-Grace,0
10015657,1000011352,2020-10-31,Deferment,Post-Grace,0
10015657,1000011352,2020-11-30,Deferment,Post-Grace,0
10015657,1000011352,2020-12-31,Deferment,Post-Grace,0
10015657,1000011352,2021-01-31,Deferment,Post-Grace,0
10015657,1000011352,2021-02-28,Deferment,Post-Grace,0
10015657,1000011352,2021-03-31,Deferment,Post-Grace,0
10015657,1000011352,2021-04-30,Deferment,Post-Grace,0
10015657,1000011352,2021-05-31,Deferment,Post-Grace,0
10015657,1000011352,2021-06-30,Deferment,Post-Grace,0
10015657,1000011352,2021-07-31,Deferment,Post-Grace,0
10015657,1000011352,2021-08-31,Deferment,Post-Grace,0
10015657,1000011352,2021-09-30,Payment,Post-Grace,0
10015657,1000011352,2021-10-31,Payment,Post-Grace,30
10015657,1000011352,2021-11-30,Payment,Post-Grace,0
10015657,1000011352,2021-12-31,Deferment,Post-Grace,60
10015657,1000011352,2022-01-31,Payment,Post-Grace,61
10015657,1000011352,2022-02-28,Payment,Post-Grace,27
10015657,1000011352,2022-03-31,Payment,Post-Grace,30
10015658,1000011353,2019-11-30,Fully Funded,In-School,0
10015658,1000011353,2019-12-31,Fully Funded,In-School,0
10015658,1000011353,2020-01-31,Fully Funded,In-School,0
10015658,1000011353,2020-02-29,Fully Funded,In-School,0
10015658,1000011353,2020-03-31,Fully Funded,In-School,0
10015658,1000011353,2020-04-30,Fully Funded,In-School,0
10015658,1000011353,2020-05-31,Fully Funded,In-School,0
10015658,1000011353,2020-06-30,Fully Funded,In-School,0
10015658,1000011353,2020-07-31,Fully Funded,In-School,0
10015658,1000011353,2020-08-31,Fully Funded,In-School,0
10015658,1000011353,2020-09-30,Fully Funded,In-School,0
10015658,1000011353,2020-10-31,Fully Funded,In-School,0
10015658,1000011353,2020-11-30,Grace,Grace,0
10015658,1000011353,2020-12-31,Grace,Grace,0
10015658,1000011353,2021-01-31,Grace,Grace,0
10015658,1000011353,2021-02-28,Payment,Post-Grace,0
10015658,1000011353,2021-03-31,Deferment,Post-Grace,0
10015658,1000011353,2021-04-30,Deferment,Post-Grace,0
10015658,1000011353,2021-05-31,Deferment,Post-Grace,0
10015658,1000011353,2021-06-30,Deferment,Post-Grace,0
10015658,1000011353,2021-07-31,Deferment,Post-Grace,0
10015658,1000011353,2021-08-31,Deferment,Post-Grace,0
10015658,1000011353,2021-09-30,Deferment,Post-Grace,0
10015658,1000011353,2021-10-31,Deferment,Post-Grace,0
10015658,1000011353,2021-11-30,Deferment,Post-Grace,0
10015658,1000011353,2021-12-31,Deferment,Post-Grace,0
10015658,1000011353,2022-01-31,Deferment,Post-Grace,0
10015658,1000011353,2022-02-28,Deferment,Post-Grace,0
10015658,1000011353,2022-03-31,Deferment,Post-Grace,0
10015675,1000011370,2019-11-30,Fully Funded,In-School,0
10015675,1000011370,2019-12-31,Fully Funded,In-School,0
10015675,1000011370,2020-01-31,Fully Funded,In-School,0
10015675,1000011370,2020-02-29,Fully Funded,In-School,0
10015675,1000011370,2020-03-31,Fully Funded,In-School,0
10015675,1000011370,2020-04-30,Fully Funded,In-School,0
10015675,1000011370,2020-05-31,Fully Funded,In-School,0
10015675,1000011370,2020-06-30,Fully Funded,In-School,0
10015675,1000011370,2020-07-31,Fully Funded,In-School,0
10015675,1000011370,2020-08-31,Fully Funded,In-School,0
10015675,1000011370,2020-09-30,Fully Funded,In-School,0
10015675,1000011370,2020-10-31,Fully Funded,In-School,0
10015675,1000011370,2020-11-30,Grace,Grace,0
10015675,1000011370,2020-12-31,Grace,Grace,0
10015675,1000011370,2021-01-31,Grace,Grace,0
10015675,1000011370,2021-02-28,Deferment,Post-Grace,0
10015675,1000011370,2021-03-31,Deferment,Post-Grace,0
10015675,1000011370,2021-04-30,Deferment,Post-Grace,0
10015675,1000011370,2021-05-31,Deferment,Post-Grace,0
10015675,1000011370,2021-06-30,Deferment,Post-Grace,0
10015675,1000011370,2021-07-31,Deferment,Post-Grace,0
10015675,1000011370,2021-08-31,Deferment,Post-Grace,0
10015675,1000011370,2021-09-30,Deferment,Post-Grace,0
10015675,1000011370,2021-10-31,Deferment,Post-Grace,0
10015675,1000011370,2021-11-30,Deferment,Post-Grace,0
10015675,1000011370,2021-12-31,Deferment,Post-Grace,0
10015675,1000011370,2022-01-31,Deferment,Post-Grace,0
10015675,1000011370,2022-02-28,Deferment,Post-Grace,0
10015675,1000011370,2022-03-31,Deferment,Post-Grace,0
10015676,1000011371,2019-11-30,Fully Funded,In-School,0
10015676,1000011371,2019-12-31,Fully Funded,In-School,0
10015676,1000011371,2020-01-31,Fully Funded,In-School,0
10015676,1000011371,2020-02-29,Fully Funded,In-School,0
10015676,1000011371,2020-03-31,Fully Funded,In-School,0
10015676,1000011371,2020-04-30,Fully Funded,In-School,0
10015676,1000011371,2020-05-31,Fully Funded,In-School,0
10015676,1000011371,2020-06-30,Fully Funded,In-School,0
10015676,1000011371,2020-07-31,Fully Funded,In-School,0
10015676,1000011371,2020-08-31,Fully Funded,In-School,0
10015676,1000011371,2020-09-30,Fully Funded,In-School,0
10015676,1000011371,2020-10-31,Fully Funded,In-School,0
10015676,1000011371,2020-11-30,Grace,Grace,0
10015676,1000011371,2020-12-31,Grace,Grace,0
10015676,1000011371,2021-01-31,Grace,Grace,0
10015676,1000011371,2021-02-28,Deferment,Post-Grace,0
10015676,1000011371,2021-03-31,Deferment,Post-Grace,0
10015676,1000011371,2021-04-30,Deferment,Post-Grace,0
10015676,1000011371,2021-05-31,Deferment,Post-Grace,0
10015676,1000011371,2021-06-30,Deferment,Post-Grace,0
10015676,1000011371,2021-07-31,Deferment,Post-Grace,0
10015676,1000011371,2021-08-31,Deferment,Post-Grace,0
10015676,1000011371,2021-09-30,Deferment,Post-Grace,0
10015676,1000011371,2021-10-31,Deferment,Post-Grace,0
10015676,1000011371,2021-11-30,Deferment,Post-Grace,0
10015676,1000011371,2021-12-31,Deferment,Post-Grace,0
10015676,1000011371,2022-01-31,Deferment,Post-Grace,0
10015676,1000011371,2022-02-28,Deferment,Post-Grace,0
10015676,1000011371,2022-03-31,Deferment,Post-Grace,0
10015678,1000011373,2020-03-31,Fully Funded,In-School,0
10015678,1000011373,2020-04-30,Fully Funded,In-School,0
10015678,1000011373,2020-05-31,Fully Funded,In-School,0
10015678,1000011373,2020-06-30,Fully Funded,In-School,0
10015678,1000011373,2020-07-31,Fully Funded,In-School,0
10015678,1000011373,2020-08-31,Payment,Post-Grace,0
10015678,1000011373,2020-09-30,Deferment,Post-Grace,29
10015678,1000011373,2020-10-31,Deferment,Post-Grace,0
10015678,1000011373,2020-11-30,Deferment,Post-Grace,0
10015678,1000011373,2020-12-31,Deferment,Post-Grace,0
10015678,1000011373,2021-01-31,Deferment,Post-Grace,0
10015678,1000011373,2021-02-28,Payment,Post-Grace,0
10015678,1000011373,2021-03-31,Deferment,Post-Grace,0
10015678,1000011373,2021-04-30,Deferment,Post-Grace,0
10015678,1000011373,2021-05-31,Deferment,Post-Grace,0
10015678,1000011373,2021-06-30,Deferment,Post-Grace,0
10015678,1000011373,2021-07-31,Deferment,Post-Grace,0
10015678,1000011373,2021-08-31,Deferment,Post-Grace,0
10015678,1000011373,2021-09-30,Deferment,Post-Grace,0
10015678,1000011373,2021-10-31,Payment,Post-Grace,0
10015678,1000011373,2021-11-30,Deferment,Post-Grace,0
10015678,1000011373,2021-12-31,Deferment,Post-Grace,0
10015678,1000011373,2022-01-31,Deferment,Post-Grace,0
10015678,1000011373,2022-02-28,Payment,Post-Grace,27
10015678,1000011373,2022-03-31,Deferment,Post-Grace,0
10015684,1000011379,2019-11-30,Fully Funded,In-School,0
10015684,1000011379,2019-12-31,Fully Funded,In-School,0
10015684,1000011379,2020-01-31,Fully Funded,In-School,0
10015684,1000011379,2020-02-29,Fully Funded,In-School,0
10015684,1000011379,2020-03-31,Fully Funded,In-School,0
10015684,1000011379,2020-04-30,Fully Funded,In-School,0
10015684,1000011379,2020-05-31,Fully Funded,In-School,0
10015684,1000011379,2020-06-30,Fully Funded,In-School,0
10015684,1000011379,2020-07-31,Fully Funded,In-School,0
10015684,1000011379,2020-08-31,Fully Funded,In-School,0
10015684,1000011379,2020-09-30,Fully Funded,In-School,0
10015684,1000011379,2020-10-31,Fully Funded,In-School,0
10015684,1000011379,2020-11-30,Fully Funded,In-School,0
10015684,1000011379,2020-12-31,Fully Funded,In-School,0
10015684,1000011379,2021-01-31,Grace,Grace,0
10015684,1000011379,2021-02-28,Grace,Grace,0
10015684,1000011379,2021-03-31,Grace,Grace,0
10015684,1000011379,2021-04-30,Payment,Post-Grace,0
10015684,1000011379,2021-05-31,Payment,Post-Grace,30
10015684,1000011379,2021-06-30,Payment,Post-Grace,60
10015684,1000011379,2021-07-31,Payment,Post-Grace,91
10015684,1000011379,2021-08-31,Payment,Post-Grace,122
10015684,1000011379,2021-09-30,Payment,Post-Grace,152
10015684,1000011379,2021-10-31,Payment,Post-Grace,183
10015684,1000011379,2021-11-30,Payment,Post-Grace,213
10015684,1000011379,2021-12-31,Payment,Post-Grace,244
10015684,1000011379,2022-01-31,Payment,Post-Grace,275
10015684,1000011379,2022-02-28,Payment,Post-Grace,303
10015684,1000011379,2022-03-31,Payment,Post-Grace,334
10015701,1000011395,2019-11-30,Fully Funded,In-School,0
10015701,1000011395,2019-12-31,Fully Funded,In-School,0
10015701,1000011395,2020-01-31,Fully Funded,In-School,0
10015701,1000011395,2020-02-29,Grace,Grace,0
10015701,1000011395,2020-03-31,Grace,Grace,0
10015701,1000011395,2020-04-30,Grace,Grace,0
10015701,1000011395,2020-05-31,Payment,Post-Grace,0
10015701,1000011395,2020-06-30,Deferment,Post-Grace,0
10015701,1000011395,2020-07-31,Deferment,Post-Grace,0
10015701,1000011395,2020-08-31,Deferment,Post-Grace,0
